User ID,Gender,Age,Activity Level,Location,App Sessions,Distance Travelled (km),Calories Burned,Calories_per_Session,Distance_per_Session,Cluster
2707,Female,34,Moderate,Rural,116,102,408,3.5172413793103448,0.8793103448275862,2
2708,Female,40,Moderate,Rural,129,82,489,3.7906976744186047,0.6356589147286822,2
2709,Male,36,Moderate,Urban,133,113,501,3.7669172932330826,0.849624060150376,2
2710,Female,20,Active,Suburban,175,91,690,3.942857142857143,0.52,1
2711,Female,51,Moderate,Suburban,121,97,391,3.231404958677686,0.8016528925619835,2
2712,Male,42,Moderate,Urban,120,116,397,3.308333333333333,0.9666666666666667,2
2713,Female,58,Active,Rural,198,145,562,2.8383838383838382,0.7323232323232324,2
2714,Female,48,Active,Suburban,178,177,816,4.584269662921348,0.9943820224719101,1
2715,Female,56,Moderate,Urban,126,91,511,4.055555555555555,0.7222222222222222,2
2716,Male,31,Active,Suburban,157,82,613,3.9044585987261144,0.5222929936305732,1
2717,Male,54,Moderate,Rural,126,86,487,3.865079365079365,0.6825396825396826,2
2718,Female,37,Sedentary,Rural,92,79,211,2.2934782608695654,0.8586956521739131,0
2719,Male,49,Active,Urban,173,90,358,2.069364161849711,0.5202312138728323,2
2720,Male,50,Sedentary,Urban,67,49,163,2.4328358208955225,0.7313432835820896,0
2721,Female,48,Moderate,Suburban,137,116,386,2.8175182481751824,0.8467153284671532,2
2722,Male,24,Active,Rural,167,97,580,3.4730538922155687,0.5808383233532934,2
2723,Female,22,Active,Rural,177,117,821,4.638418079096045,0.6610169491525424,1
2724,Male,21,Moderate,Urban,103,54,348,3.378640776699029,0.5242718446601942,0
2725,Female,28,Active,Urban,183,165,836,4.5683060109289615,0.9016393442622951,1
2726,Male,36,Active,Suburban,184,134,594,3.2282608695652173,0.7282608695652174,1
2727,Male,55,Active,Rural,160,140,510,3.1875,0.875,2
2728,Female,37,Sedentary,Suburban,51,46,153,3.0,0.9019607843137255,0
2729,Female,44,Moderate,Suburban,114,96,511,4.482456140350878,0.8421052631578947,2
2730,Female,46,Moderate,Urban,130,119,537,4.130769230769231,0.9153846153846154,2
2731,Female,35,Moderate,Rural,128,116,583,4.5546875,0.90625,2
2732,Male,54,Active,Urban,171,96,812,4.748538011695906,0.5614035087719298,1
2733,Male,42,Active,Suburban,187,94,513,2.7433155080213902,0.5026737967914439,2
2734,Female,37,Active,Suburban,170,96,448,2.635294117647059,0.5647058823529412,2
2735,Male,23,Moderate,Rural,130,73,291,2.2384615384615385,0.5615384615384615,0
2736,Female,53,Sedentary,Rural,92,54,319,3.467391304347826,0.5869565217391305,0
2737,Male,32,Moderate,Rural,127,118,335,2.6377952755905514,0.9291338582677166,0
2738,Female,35,Moderate,Rural,142,106,400,2.816901408450704,0.7464788732394366,2
2739,Male,55,Sedentary,Urban,86,74,384,4.465116279069767,0.8604651162790697,2
2740,Female,42,Active,Urban,188,142,596,3.1702127659574466,0.7553191489361702,1
2741,Male,37,Active,Urban,167,105,622,3.7245508982035926,0.6287425149700598,1
2742,Male,39,Moderate,Urban,147,145,472,3.2108843537414966,0.9863945578231292,2
2743,Female,29,Sedentary,Suburban,92,83,187,2.032608695652174,0.9021739130434783,0
2744,Male,58,Moderate,Urban,115,59,487,4.234782608695652,0.5130434782608696,2
2745,Male,57,Moderate,Urban,144,111,417,2.8958333333333335,0.7708333333333334,2
2746,Female,50,Sedentary,Rural,81,40,402,4.962962962962963,0.49382716049382713,2
2747,Female,46,Sedentary,Suburban,67,64,142,2.1194029850746268,0.9552238805970149,0
2748,Female,19,Active,Urban,152,99,680,4.473684210526316,0.6513157894736842,1
2749,Female,43,Moderate,Suburban,110,82,491,4.463636363636364,0.7454545454545455,2
2750,Male,49,Sedentary,Suburban,78,50,276,3.5384615384615383,0.6410256410256411,0
2751,Female,20,Sedentary,Suburban,53,51,237,4.471698113207547,0.9622641509433962,0
2752,Female,47,Sedentary,Suburban,60,31,150,2.5,0.5166666666666667,0
2753,Female,36,Sedentary,Rural,99,51,286,2.888888888888889,0.5151515151515151,0
2754,Male,27,Moderate,Rural,133,66,560,4.2105263157894735,0.49624060150375937,2
2755,Male,42,Moderate,Suburban,130,100,489,3.7615384615384615,0.7692307692307693,2
2756,Male,36,Moderate,Suburban,111,70,549,4.945945945945946,0.6306306306306306,2
2757,Male,38,Sedentary,Suburban,60,42,133,2.216666666666667,0.7,0
2758,Female,23,Active,Rural,176,169,743,4.221590909090909,0.9602272727272727,1
2759,Male,31,Sedentary,Rural,82,44,276,3.3658536585365852,0.5365853658536586,0
2760,Male,25,Moderate,Suburban,129,117,391,3.0310077519379846,0.9069767441860465,2
2761,Female,19,Moderate,Suburban,104,65,514,4.9423076923076925,0.625,2
2762,Female,35,Moderate,Suburban,113,89,394,3.4867256637168142,0.7876106194690266,2
2763,Male,39,Active,Suburban,174,125,493,2.8333333333333335,0.7183908045977011,2
2764,Female,47,Active,Rural,169,91,363,2.1479289940828403,0.5384615384615384,2
2765,Male,53,Moderate,Urban,120,86,281,2.341666666666667,0.7166666666666667,0
2766,Male,45,Sedentary,Urban,99,65,374,3.7777777777777777,0.6565656565656566,2
2767,Male,52,Moderate,Rural,100,76,445,4.45,0.76,2
2768,Female,19,Moderate,Rural,135,101,563,4.17037037037037,0.7481481481481481,2
2769,Female,53,Active,Urban,187,134,543,2.9037433155080214,0.7165775401069518,2
2770,Male,35,Active,Urban,198,155,961,4.853535353535354,0.7828282828282829,1
2771,Male,26,Active,Urban,159,138,613,3.8553459119496853,0.8679245283018868,1
2772,Female,45,Active,Suburban,150,138,380,2.533333333333333,0.92,2
2773,Male,25,Moderate,Urban,111,98,406,3.6576576576576576,0.8828828828828829,2
2774,Female,25,Sedentary,Urban,62,55,149,2.403225806451613,0.8870967741935484,0
2775,Female,22,Moderate,Suburban,145,111,655,4.517241379310345,0.7655172413793103,1
2776,Female,30,Moderate,Suburban,138,111,500,3.6231884057971016,0.8043478260869565,2
2777,Female,24,Sedentary,Rural,57,40,203,3.56140350877193,0.7017543859649122,0
2778,Male,38,Moderate,Suburban,116,81,255,2.1982758620689653,0.6982758620689655,0
2779,Female,46,Sedentary,Urban,61,60,179,2.9344262295081966,0.9836065573770492,0
2780,Female,54,Active,Suburban,165,142,793,4.806060606060606,0.8606060606060606,1
2781,Female,31,Active,Rural,179,116,710,3.9664804469273744,0.6480446927374302,1
2782,Male,54,Active,Urban,173,124,446,2.578034682080925,0.7167630057803468,2
2783,Male,21,Sedentary,Rural,59,36,130,2.2033898305084745,0.6101694915254238,0
2784,Male,39,Moderate,Rural,118,64,381,3.2288135593220337,0.5423728813559322,2
2785,Male,28,Active,Rural,189,102,458,2.4232804232804233,0.5396825396825397,2
2786,Male,51,Active,Suburban,153,129,431,2.816993464052288,0.8431372549019608,2
2787,Female,33,Moderate,Suburban,149,143,436,2.9261744966442955,0.959731543624161,2
2788,Male,26,Active,Rural,191,184,520,2.722513089005236,0.9633507853403142,2
2789,Male,33,Active,Rural,157,144,443,2.821656050955414,0.9171974522292994,2
2790,Female,56,Sedentary,Rural,67,34,159,2.373134328358209,0.5074626865671642,0
2791,Male,33,Moderate,Rural,111,91,439,3.954954954954955,0.8198198198198198,2
2792,Male,48,Sedentary,Suburban,85,57,247,2.9058823529411764,0.6705882352941176,0
2793,Female,48,Active,Suburban,151,95,436,2.8874172185430464,0.6291390728476821,2
2794,Male,30,Active,Rural,160,135,491,3.06875,0.84375,2
2795,Male,22,Moderate,Suburban,128,120,569,4.4453125,0.9375,2
2796,Female,56,Active,Urban,186,140,561,3.0161290322580645,0.7526881720430108,2
2797,Male,35,Sedentary,Suburban,88,71,367,4.170454545454546,0.8068181818181818,2
2798,Male,37,Sedentary,Rural,89,47,332,3.730337078651685,0.5280898876404494,0
2799,Female,19,Moderate,Suburban,105,85,442,4.20952380952381,0.8095238095238095,2
2800,Male,57,Moderate,Urban,139,128,517,3.7194244604316546,0.920863309352518,2
2801,Male,47,Active,Urban,179,146,483,2.6983240223463687,0.8156424581005587,2
2802,Male,27,Moderate,Suburban,135,71,649,4.807407407407408,0.5259259259259259,1
2803,Male,59,Moderate,Urban,134,85,663,4.947761194029851,0.6343283582089553,1
2804,Male,28,Active,Urban,175,146,432,2.4685714285714284,0.8342857142857143,2
2805,Female,46,Active,Suburban,160,132,339,2.11875,0.825,2
2806,Male,57,Sedentary,Suburban,58,48,142,2.4482758620689653,0.8275862068965517,0
2807,Female,33,Sedentary,Suburban,54,36,244,4.518518518518518,0.6666666666666666,0
2808,Male,45,Moderate,Rural,124,74,372,3.0,0.5967741935483871,2
2809,Male,34,Active,Rural,181,161,869,4.801104972375691,0.8895027624309392,1
2810,Female,55,Moderate,Urban,126,84,407,3.2301587301587302,0.6666666666666666,2
2811,Female,32,Sedentary,Urban,67,55,238,3.5522388059701493,0.8208955223880597,0
2812,Female,48,Moderate,Suburban,130,105,549,4.223076923076923,0.8076923076923077,2
2813,Male,24,Sedentary,Urban,56,32,132,2.357142857142857,0.5714285714285714,0
2814,Male,47,Sedentary,Suburban,55,39,229,4.163636363636364,0.7090909090909091,0
2815,Female,53,Moderate,Rural,149,108,403,2.704697986577181,0.7248322147651006,2
2816,Male,43,Sedentary,Suburban,72,38,304,4.222222222222222,0.5277777777777778,0
2817,Male,28,Sedentary,Urban,87,65,286,3.2873563218390807,0.7471264367816092,0
2818,Male,23,Active,Suburban,165,152,593,3.5939393939393938,0.9212121212121213,1
2819,Male,59,Moderate,Suburban,102,55,458,4.490196078431373,0.5392156862745098,2
2820,Male,46,Moderate,Suburban,118,65,321,2.7203389830508473,0.5508474576271186,0
2821,Female,45,Moderate,Urban,125,111,383,3.064,0.888,2
2822,Male,32,Sedentary,Suburban,54,32,168,3.111111111111111,0.5925925925925926,0
2823,Female,46,Sedentary,Suburban,87,64,231,2.6551724137931036,0.735632183908046,0
2824,Male,23,Sedentary,Urban,71,45,173,2.436619718309859,0.6338028169014085,0
2825,Male,29,Moderate,Rural,116,115,400,3.4482758620689653,0.9913793103448276,2
2826,Male,33,Active,Rural,171,164,420,2.456140350877193,0.9590643274853801,2
2827,Male,55,Moderate,Urban,107,98,389,3.635514018691589,0.9158878504672897,2
2828,Female,26,Moderate,Rural,102,63,233,2.284313725490196,0.6176470588235294,0
2829,Male,39,Moderate,Suburban,127,71,406,3.1968503937007875,0.5590551181102362,2
2830,Male,50,Active,Urban,186,177,858,4.612903225806452,0.9516129032258065,1
2831,Female,43,Moderate,Suburban,118,66,558,4.728813559322034,0.559322033898305,2
2832,Male,57,Active,Suburban,171,85,532,3.111111111111111,0.49707602339181284,2
2833,Male,24,Active,Urban,168,143,348,2.0714285714285716,0.8511904761904762,2
2834,Male,49,Moderate,Suburban,126,79,493,3.9126984126984126,0.626984126984127,2
2835,Female,57,Moderate,Urban,119,88,403,3.3865546218487395,0.7394957983193278,2
2836,Male,41,Moderate,Suburban,110,81,513,4.663636363636364,0.7363636363636363,2
2837,Female,58,Sedentary,Rural,77,63,256,3.324675324675325,0.8181818181818182,0
2838,Female,56,Active,Suburban,182,122,545,2.9945054945054945,0.6703296703296703,2
2839,Male,55,Moderate,Suburban,124,85,402,3.2419354838709675,0.6854838709677419,2
2840,Male,54,Active,Urban,195,182,729,3.7384615384615385,0.9333333333333333,1
2841,Male,36,Sedentary,Rural,82,45,384,4.682926829268292,0.5487804878048781,2
2842,Male,22,Sedentary,Suburban,54,40,146,2.7037037037037037,0.7407407407407407,0
2843,Female,47,Moderate,Suburban,116,86,306,2.6379310344827585,0.7413793103448276,0
2844,Male,42,Active,Rural,171,115,572,3.345029239766082,0.672514619883041,2
2845,Male,47,Sedentary,Rural,50,39,182,3.64,0.78,0
2846,Male,42,Sedentary,Rural,59,37,130,2.2033898305084745,0.6271186440677966,0
2847,Female,26,Active,Rural,194,186,747,3.850515463917526,0.9587628865979382,1
2848,Male,44,Sedentary,Rural,93,47,361,3.881720430107527,0.5053763440860215,0
2849,Male,41,Active,Suburban,161,146,499,3.099378881987578,0.906832298136646,2
2850,Male,57,Moderate,Rural,110,59,520,4.7272727272727275,0.5363636363636364,2
2851,Male,55,Active,Rural,159,125,707,4.446540880503145,0.7861635220125787,1
2852,Male,32,Moderate,Suburban,115,87,461,4.008695652173913,0.7565217391304347,2
2853,Male,55,Active,Urban,169,152,784,4.6390532544378695,0.8994082840236687,1
2854,Male,43,Sedentary,Suburban,96,50,203,2.1145833333333335,0.5208333333333334,0
2855,Female,47,Moderate,Urban,126,67,356,2.8253968253968256,0.5317460317460317,2
2856,Female,28,Active,Rural,171,152,844,4.935672514619883,0.8888888888888888,1
2857,Male,46,Moderate,Urban,127,69,390,3.0708661417322833,0.5433070866141733,2
2858,Male,32,Active,Suburban,164,112,491,2.9939024390243905,0.6829268292682927,2
2859,Male,26,Active,Urban,198,113,841,4.247474747474747,0.5707070707070707,1
2860,Female,59,Moderate,Urban,130,91,517,3.976923076923077,0.7,2
2861,Male,46,Moderate,Urban,108,96,216,2.0,0.8888888888888888,0
2862,Male,32,Moderate,Rural,118,67,423,3.5847457627118646,0.5677966101694916,2
2863,Female,34,Sedentary,Suburban,51,29,211,4.137254901960785,0.5686274509803921,0
2864,Female,33,Active,Urban,161,134,795,4.937888198757764,0.8322981366459627,1
2865,Male,39,Active,Rural,159,143,382,2.40251572327044,0.89937106918239,2
2866,Male,57,Moderate,Suburban,142,139,574,4.042253521126761,0.9788732394366197,2
2867,Female,28,Active,Suburban,160,147,357,2.23125,0.91875,2
2868,Female,55,Active,Suburban,199,137,546,2.7437185929648242,0.6884422110552764,2
2869,Female,42,Active,Suburban,185,183,825,4.45945945945946,0.9891891891891892,1
2870,Female,47,Moderate,Rural,119,101,475,3.991596638655462,0.8487394957983193,2
2871,Male,19,Active,Suburban,170,119,659,3.876470588235294,0.7,1
2872,Male,18,Active,Urban,192,127,452,2.3541666666666665,0.6614583333333334,2
2873,Female,55,Sedentary,Suburban,94,50,194,2.0638297872340425,0.5319148936170213,0
2874,Male,54,Sedentary,Suburban,83,60,408,4.9156626506024095,0.7228915662650602,2
2875,Male,26,Moderate,Rural,106,104,360,3.3962264150943398,0.9811320754716981,2
2876,Female,22,Active,Urban,158,97,783,4.955696202531645,0.6139240506329114,1
2877,Female,41,Active,Urban,177,119,863,4.875706214689266,0.672316384180791,1
2878,Female,44,Sedentary,Rural,83,56,203,2.4457831325301207,0.6746987951807228,0
2879,Male,47,Moderate,Rural,149,148,416,2.791946308724832,0.9932885906040269,2
2880,Male,32,Moderate,Urban,103,90,325,3.1553398058252426,0.8737864077669902,0
2881,Male,26,Active,Urban,199,138,759,3.814070351758794,0.6934673366834171,1
2882,Female,54,Sedentary,Suburban,67,38,259,3.8656716417910446,0.5671641791044776,0
2883,Male,47,Sedentary,Rural,54,41,251,4.648148148148148,0.7592592592592593,0
2884,Female,32,Sedentary,Urban,97,64,380,3.917525773195876,0.6597938144329897,2
2885,Male,37,Active,Urban,186,171,534,2.870967741935484,0.9193548387096774,2
2886,Female,42,Active,Rural,157,138,669,4.261146496815287,0.8789808917197452,1
2887,Male,26,Active,Rural,176,165,627,3.5625,0.9375,1
2888,Male,39,Sedentary,Urban,55,50,132,2.4,0.9090909090909091,0
2889,Female,30,Moderate,Rural,135,68,429,3.1777777777777776,0.5037037037037037,2
2890,Female,54,Active,Urban,178,138,715,4.01685393258427,0.7752808988764045,1
2891,Male,45,Active,Urban,193,128,926,4.7979274611398965,0.6632124352331606,1
2892,Male,31,Moderate,Suburban,132,82,593,4.492424242424242,0.6212121212121212,1
2893,Female,47,Moderate,Suburban,100,92,408,4.08,0.92,2
2894,Male,56,Sedentary,Rural,91,72,411,4.516483516483516,0.7912087912087912,2
2895,Male,22,Active,Rural,185,149,460,2.4864864864864864,0.8054054054054054,2
2896,Female,29,Sedentary,Urban,92,82,229,2.489130434782609,0.8913043478260869,0
2897,Female,52,Active,Suburban,174,153,696,4.0,0.8793103448275862,1
2898,Male,58,Sedentary,Rural,84,82,346,4.119047619047619,0.9761904761904762,0
2899,Female,59,Sedentary,Urban,59,49,155,2.6271186440677967,0.8305084745762712,0
2900,Male,18,Moderate,Suburban,137,68,583,4.255474452554744,0.49635036496350365,2
2901,Male,18,Active,Urban,150,96,488,3.2533333333333334,0.64,2
2902,Female,59,Moderate,Suburban,118,93,269,2.2796610169491527,0.788135593220339,0
2903,Male,37,Moderate,Urban,114,100,472,4.140350877192983,0.8771929824561403,2
2904,Male,51,Moderate,Suburban,144,138,401,2.7847222222222223,0.9583333333333334,2
2905,Male,51,Active,Urban,186,114,400,2.150537634408602,0.6129032258064516,2
2906,Male,41,Sedentary,Urban,63,60,187,2.9682539682539684,0.9523809523809523,0
2907,Male,45,Sedentary,Rural,64,49,269,4.203125,0.765625,0
2908,Female,28,Active,Suburban,152,97,400,2.6315789473684212,0.6381578947368421,2
2909,Female,25,Active,Suburban,172,92,683,3.9709302325581395,0.5348837209302325,1
2910,Male,52,Sedentary,Rural,56,44,143,2.5535714285714284,0.7857142857142857,0
2911,Male,58,Sedentary,Rural,64,44,311,4.859375,0.6875,0
2912,Female,33,Moderate,Urban,146,130,422,2.8904109589041096,0.8904109589041096,2
2913,Male,33,Sedentary,Suburban,74,68,227,3.0675675675675675,0.918918918918919,0
2914,Female,59,Moderate,Urban,100,95,266,2.66,0.95,0
2915,Female,23,Sedentary,Urban,69,61,199,2.8840579710144927,0.8840579710144928,0
2916,Female,37,Sedentary,Urban,90,45,275,3.0555555555555554,0.5,0
2917,Male,28,Sedentary,Rural,67,54,332,4.955223880597015,0.8059701492537313,0
2918,Male,25,Moderate,Suburban,108,54,339,3.138888888888889,0.5,0
2919,Male,37,Moderate,Rural,107,63,370,3.457943925233645,0.5887850467289719,2
2920,Male,49,Sedentary,Rural,55,50,229,4.163636363636364,0.9090909090909091,0
2921,Female,50,Moderate,Suburban,111,97,516,4.648648648648648,0.8738738738738738,2
2922,Male,23,Moderate,Suburban,106,96,244,2.30188679245283,0.9056603773584906,0
2923,Male,45,Moderate,Rural,118,111,463,3.9237288135593222,0.940677966101695,2
2924,Male,25,Moderate,Rural,118,116,576,4.88135593220339,0.9830508474576272,2
2925,Female,31,Active,Rural,168,126,408,2.4285714285714284,0.75,2
2926,Male,20,Moderate,Suburban,144,90,452,3.138888888888889,0.625,2
2927,Female,19,Sedentary,Suburban,60,53,247,4.116666666666666,0.8833333333333333,0
2928,Male,39,Moderate,Urban,124,96,548,4.419354838709677,0.7741935483870968,2
2929,Male,50,Sedentary,Suburban,80,53,364,4.55,0.6625,0
2930,Male,38,Moderate,Rural,133,125,585,4.398496240601504,0.9398496240601504,2
2931,Male,23,Sedentary,Suburban,55,45,151,2.7454545454545456,0.8181818181818182,0
2932,Male,57,Active,Suburban,170,89,661,3.888235294117647,0.5235294117647059,1
2933,Female,24,Sedentary,Suburban,55,44,245,4.454545454545454,0.8,0
2934,Male,23,Moderate,Rural,101,72,263,2.603960396039604,0.7128712871287128,0
2935,Female,25,Moderate,Urban,119,62,380,3.19327731092437,0.5210084033613446,2
2936,Male,41,Sedentary,Urban,79,58,181,2.2911392405063293,0.7341772151898734,0
2937,Male,44,Active,Rural,158,99,570,3.607594936708861,0.6265822784810127,2
2938,Female,45,Moderate,Rural,140,82,668,4.771428571428571,0.5857142857142857,1
2939,Male,22,Moderate,Urban,145,142,348,2.4,0.9793103448275862,2
2940,Female,36,Sedentary,Rural,61,43,172,2.819672131147541,0.7049180327868853,0
2941,Female,26,Sedentary,Suburban,65,63,257,3.953846153846154,0.9692307692307692,0
2942,Male,42,Active,Suburban,191,105,561,2.93717277486911,0.5497382198952879,2
2943,Male,30,Sedentary,Urban,83,49,303,3.6506024096385543,0.5903614457831325,0
2944,Male,54,Moderate,Suburban,107,88,514,4.803738317757009,0.822429906542056,2
2945,Male,19,Sedentary,Urban,55,32,200,3.6363636363636362,0.5818181818181818,0
2946,Male,57,Active,Rural,151,147,365,2.4172185430463577,0.9735099337748344,2
2947,Female,31,Active,Urban,187,161,599,3.2032085561497325,0.8609625668449198,1
2948,Female,48,Moderate,Urban,113,65,288,2.5486725663716814,0.5752212389380531,0
2949,Male,23,Sedentary,Suburban,96,54,211,2.1979166666666665,0.5625,0
2950,Male,42,Moderate,Urban,110,67,464,4.218181818181818,0.6090909090909091,2
2951,Female,56,Active,Urban,166,119,695,4.186746987951807,0.7168674698795181,1
